Product Name,Price,URL,ASIN,Aspect ratio,Batteries Required,Battery cell composition,Battery life,Best Sellers Rank,Brand,CPU manufacturer,CPU model,CPU speed,Colour,Compatible devices,Computer Memory Type,Connectivity technology,Connector Type,Country/Region of origin,Customer Reviews,Date First Available,Digital storage capacity,Display Technology,Display Type,Display resolution maximum,Flash Memory Installed Size,Form Factor,Form factor,Graphics Card Description,Graphics Coprocessor,Graphics RAM Type,Graphics card description,Graphics coprocessor,Graphics processor manufacturer,Hard Disk Description,Hard Drive Size,Hard disk description,Hard disk size,Hardware Platform,Human interface input,Item Model Number,Item Weight,Item weight,Manufacturer,Manufacturer reference,Memory Storage Capacity,Memory storage capacity,Model,Model Name,Model name,Model year,Mounting Hardware,Number of Ports,Operating System,Operating system,Package Dimensions,Part Number,Power Source,Processor Brand,Processor Count,Processor Speed,Processor Type,Processor count,Processor model number,Product dimensions,RAM Size,RAM memory installed size,Ram Memory Installed Size,Ram Memory Technology,Resolution,Scanner Resolution,Screen Resolution,Screen size,Screen surface description,Shell type,Software included,Special Features,Special feature,Specific uses for product,Standing screen display size,Supports Bluetooth Technology,Total USB ports,Wattage,Wireless Type
HP Omen 16.1" 165Hz WQHD (2560x1440) IPS Gaming Laptop | Intel i9-12900H 14-Core | NVIDIA GeForce RTX 3060 6GB | 4-Zone RGB Backlit Keyboard | Thunderbolt 4 | Wi-Fi 6E | 32GB DDR5 2TB SSD | Win11 Pro,"$3,147.11",https://www.amazon.com.au/HP-2560x1440-i9-12900H-Keyboard-Thunderbolt/dp/B0CNPGX71D/ref=sr_1_490,,,,,,,HP,,Intel Core i9,,Shadow Black,,,,,,,,,,,,,,,,,,Dedicated,,,,,,2 TB,,,,,,,,,,,,HP Omen 16,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,,,,16.1 Inches,,,,,"Anti Glare Coating, Backlit Keyboard, HD Audio",,,,,,
MSI Creator Z16 Gaming Laptop 16" WQXGA IPS 120Hz Touchscreen 14-Core Intel i7-12700H 16GB DDR5 1TB SSD NVIDIA GeForce RTX 3060 6GB Thunderbolt 4 Wi-Fi 6E RGB Backlit KB FP Win11 Home w/ONT 32GB USB,$179.99,https://www.amazon.com.au/MSI-Creator-Touchscreen-i7-12700H-Thunderbolt/dp/B0CMCSVX56/ref=sr_1_491,,,,,,,MSI,,Core i7 Family,,Lunar Gray,,,,,,,,,,,,,,,,,,Dedicated,,,,,,1 TB,,,,,,,,,,,,Creator Z16,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,"Backlit Keyboard, Fingerprint Reader, HD Audio, Memory Card Slot",,,,,,
HP ProBook 440 G10 14" 1080p IPS i7-1355U 16GB RAM 512GB SSD WiFi 6E Windows11P Laptop,"$1,911.18",https://www.amazon.com.au/HP-ProBook-i7-1355U-Windows11P-Laptop/dp/B0D71YQRNB/ref=sr_1_492,,,,,,,HP,,Intel Core i7-1355U,5 GHz,,,,,,,,,,,,,,,,,,,Intel UHD Graphics,,,,,,512 GB,,,,,,,,,,,,ProBook 440 G10,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,"Enhanced Camera, Advanced Security Features",,,,,,
DUNHOO Laptop-SHANFA,,https://www.amazon.com.au/Computer-Laptops-Processor-Keyboard-Fingerprint/dp/B0F62X2GQF/ref=sr_1_493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dell Inspiron 15 3511, 15.6 inch FHD Non-Touch Laptop - Intel Core i3-1115G4, 8GB DDR4 RAM, 256GB SSD, Intel UHD Graphics, Windows 11 Home - Carbon Black (Latest Model)","$1,199.00",https://www.amazon.com.au/Dell-Inspiron-3511-Non-Touch-Laptop/dp/B09GYN91J9/ref=sr_1_494,,,,,,,Dell,,Core i3,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,Inspiron 15 3511,,,,,Windows 11 Home,,,,,,,,,,,,8 GB,,,,,,15.6 Inches,,,,,Narrow Bezel,,,,,,
Lenovo ThinkBook 14 Gen7 IML 14" WUXGA IPS Ultra 5 125U 16GB RAM 256GB SSD AI Boost WiFi 6E W11P Laptop,$999.00,https://www.amazon.com.au/Lenovo-ThinkBook-WUXGA-Ultra-Laptop/dp/B0D9N288YX/ref=sr_1_495,,,,,,,Lenovo,,Intel Core Ultra 5,4.3 GHz,grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,ThinkBook 14 G7 IML,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14,,,,,,,,,,,
Lenovo ThinkPad P14s Gen 5 14.5" WQXGA IPS 90Hz Touchscreen Ultra 7 155H 32GB RAM NVIDIA RTX 500 Ada 1TB SSD AI Boost WiFi 6E W11P Laptop,"$2,959.00",https://www.amazon.com.au/Lenovo-ThinkPad-Touchscreen-NVIDIA-Laptop/dp/B0DZ5YC79P/ref=sr_1_499,,,,,,,Lenovo,,Intel Core Ultra 7,4.8 GHz,,,,,,,,,,,,,,,,,,,Dedicated,,,,,SSD,,,,,,,,,,,,,ThinkPad P14s Gen 5,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,WQXGA,,,14.5 Inches,,,,,,,,,,,
Dell Latitude 7420 Touch i5 1135G7 2.40Hz 16 GB RAM 256GB SSD Win 11 (Renewed),$395.00,https://www.amazon.com.au/Latitude-Touch-1135G7-2-40Hz-Renewed/dp/B0F2P5JY7H/ref=sr_1_500,,,,,,,DELL,,Intel Core i5,2.4 GHz,Black,,,,,,,,,,,,,,,,,,,,,,,SSD,256 GB,,,,,,,,,,,,Dell Latitude 7420,,,,,Windows 11,,,,,,,,1,,,,,,,,,,14 Inches,,,,,,,,,,,
"Acer Nitro V 15 ANV15 Gaming Laptop 2024, 15.6"" FHD IPS 144Hz, Intel i5-13420H 8-Core, NVIDIA GeForce RTX 4050 6GB GDDR6, 24GB DDR5 2TB SSD, Backlit Keyboard, Wi-Fi 6, Win11 Home, COU 32GB USB","$2,116.44",https://www.amazon.com.au/Gaming-i5-13420H-GeForce-Backlit-Keyboard/dp/B0DJ77HQGK/ref=sr_1_501,,,,,,,acer,,Core i5 Family,,Obsidian Black,,,,,,,,,,,,,,,,,,Dedicated,,,,,,2 TB,,,,,,,,,,,,Acer Nitro V 15,,,,,Windows 11 Home,,,,,,,,,,,,24 GB,,,,,,15.6 Inches,,,,,"Anti Glare Coating, Backlit Keyboard, HD Audio, Numeric Keypad",,,,,,
"ASUS Daily Vivobook Laptop, 14"" FHD Display, Intel Core i3-1215U, 8GB RAM, 256GB SSD, Wi-Fi 6, HDMI, Webcam, Touchpad, Windows 11 Home, Blue",$447.00,https://www.amazon.com.au/ASUS-Vivobook-Display-i3-1215U-Touchpad/dp/B0DB67YDVX/ref=sr_1_502,,,,,,,ASUS,,Core i3 Family,,Blue,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,Vivobook ?5Z8N,,,,,Windows 11 Home,,,,,,,,,,,,8 GB,,,,,,14 Inches,,,,,HD Audio,,,,,,
"HP Stream Laptop, 14"" HD Display, Intel Celeron N4120 Processor, 16GB Memory, 320GB Storage (64GB eMMC + 256GB Card), 1-Year Office 365, Webcam, HDMI, Wi-Fi, USB-C, Windows 11 Home, White, JVQ MP",$463.08,https://www.amazon.com.au/HP-Stream-14-Display-Processor/dp/B0C7S64GZ9/ref=sr_1_503,,,,,,,HP,,Celeron,,White,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,Stream Laptop,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,HD Audio,,,,,,
Lenovo Chromebook Duet Gen 9 MediaTek Kompanio 838 Processor 8 GB LPDDR4X-4266MHz 128 GB eMMC 10.95" WUXGA (1920 x 1200) USI Pen 2 83HH0001US,$412.09,https://www.amazon.com.au/Lenovo-Chromebook-Processor-LPDDR4X-4266MHz-83HH0001US/dp/B0DPF48KP2/ref=sr_1_504,,,,,,,Lenovo,,Kompanio,2.6 GHz,grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,128 GB,,,,,,,,,,,,83HH0001US,,,,,Chrome OS,,,,,,,,,,,,8 GB,,,,,,10.95 Inches,,,,,,,,,,,
"Lenovo ThinkBook 16 G6 16"" FHD+ Laptop Computer, 13th Gen Intel 14-Core i7-13700H, 64GB DDR5 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.2, Backlight Keyboard, Fingerprint Reader, Windows 11 Pro, Tilsiy","$2,553.97",https://www.amazon.com.au/Lenovo-ThinkBook-16-G6-Fingerprint/dp/B0DQ4RXJXK/ref=sr_1_505,,,,,,,Lenovo,,Core i7,,Arctic Grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,ThinkBook,,,,,Windows 11 Pro,,,,,,,,,,,,64 GB,,,,,,16 Inches,,,,,HD Audio,,,,,,
Dell Precision 5540 Mobile Workstation Laptop Xeon E-2276M Hexa 2.8GHz Nvidia T2000 4GB Win 11 (Renewed),$875.00,https://www.amazon.com.au/Precision-Mobile-Workstation-Laptop-Renewed/dp/B0F383GG7J/ref=sr_1_506,,,,,,,DELL,,Xeon,2.8 GHz,Black,,,,,,,,,,,,,,,,,,,,,,,SSD,512 GB,,,,,,,,,,,,Dell Precision 5540,,,,,Windows 11,,,,,,,,,,,,,,,,,,15.6 Inches,,,,,,,,,2,,
Dell Precision 7560 Intel W-11955M 2.60GHz RTX 32GB RAM 512GB SSD W11 (Renewed),"$1,399.99",https://www.amazon.com.au/Precision-Intel-W-11955M-2-60GHz-Renewed/dp/B0F2P7B2D2/ref=sr_1_507,,,,,,,DELL,,Xeon,2.6 GHz,Gray,,,,,,,,,,,,,,,,,,,,,,,SSD,512 GB,,,,,,,,,,,,Dell Precision 7560,,,,,Windows 11,,,,,,,,1,,,,,,,,,,15 Inches,,,,,,,,,,,
Dynabook Portege X30L-K 13.3" FHD 1080p IPS i7-1370P 16GB RAM 512GB SSD WiFi 6 W11P Laptop (PCR40A-05P00X),"$1,809.00",https://www.amazon.com.au/Dynabook-Portege-X30L-K-i7-1370P-PCR40A-05P00X/dp/B0F9Y3F95T/ref=sr_1_508,,,,,,,dynabook,,Core i7,5.2 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,0.9 Kilograms,,,,,,,Portege X30L-K,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,13.3 Inches,,,,,,,,,,,
"Asus Vivobook Go 15 15.6"" FHD, R5-7520U, 512GB/16GB, W11H - Black",$799.00,https://www.amazon.com.au/Asus-Vivobook-15-6-R5-7520U-512GB/dp/B0F3VB53HK/ref=sr_1_509,,,,,,,ASUS,,,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,512 GB,,,,,,,,,,,,Vivobook Go 15,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,1080p,,,15.6 Inches,,,,,,,,,,,
"Lenovo ThinkBook 16 G7 16"" FHD+ Laptop Computer, Intel Ultra 7 155H (Beat i7-13705H), Arc Graphics, 32GB DDR5, 1TB PCIe SSD, WiFi 6E, Backlit Keyboard, Win 11 Pro Copilot AI Business Laptop Vent-HEA","$1,365.23",https://www.amazon.com.au/Lenovo-ThinkBook-16-G7-i7-13705H/dp/B0DB4QCJNH/ref=sr_1_510,,,,,,,Lenovo,,Intel Core Ultra 7,,Arctic Grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,ThinkBook,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,,,,16 Inches,,,,,HD Audio,,,,,,
"Lenovo ThinkBook 16 G7 16"" FHD+ Laptop Computer, Intel Ultra 7 155H (Beat i7-13705H), Arc Graphics, 32GB DDR5, 1TB PCIe SSD, WiFi 6E, Backlit Keyboard, Win 11 Pro Copilot AI Business Laptop Vent-HEA","$1,365.23",https://www.amazon.com.au/Lenovo-ThinkBook-16-G7-i7-13705H/dp/B0DB4QCJNH/ref=sr_1_508,,,,,,,Lenovo,,Intel Core Ultra 7,,Arctic Grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,ThinkBook,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,,,,16 Inches,,,,,HD Audio,,,,,,
(Renewed) Dell Latitude E7470 14" Core i7 6th Generation 6600U 16GB RAM 2TB M.2 SSD Windows 11 Pro Slim Laptop PC with Charger,$599.99,https://www.amazon.com.au/Renewed-Latitude-Generation-Windows-Charger/dp/B0BX3L2LZ2/ref=sr_1_509,,,,,,,DELL,,Intel Core i7,2.6 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,2TB NVMe M.2 SSD,2 TB,,,,,,,,,,,,DELLE7470-I76TH-16GB2TB,,,,,Windows 11,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
"HP ProBook 430 G6 13.3"" Laptop Intel Core i5 8265U 8GB RAM, 256GB SSD, Windows 11 (Renewed)",$305.00,https://www.amazon.com.au/HP-ProBook-Laptop-Windows-Renewed/dp/B0DL6CQM7W/ref=sr_1_510,,,,,,,HP,,Intel Core i5,1.6 GHz,black or silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,260 GB,,,,,,,,,,,,ProBook 430 G6,,,,,Windows 11,,,,,,,,,,,,8 GB,,,,,,13.3 Inches,,,,,,,,,,,
"ASUS ROG Strix G16 Gaming Laptop 2024, 16"" WUXGA IPS 165Hz, Intel i9-13980HX 24-Core, NVIDIA GeForce RTX 4060 8GB, 16GB DDR5 1TB SSD, Backlit Keyboard Thunderbolt 4 Wi-Fi 6E Win10 Home, COU 32GB USB","$3,499.00",https://www.amazon.com.au/ASUS-i9-13980HX-24-Core-Keyboard-Thunderbolt/dp/B0DF84VNRV/ref=sr_1_511,,,,,,,ASUS,,Intel Core i9,,Eclipse Gray,,,,,,,,,,,,,,,,,,Dedicated,,,,,,1 TB,,,,,,,,,,,,ASUS ROG STRIX G614JV,,,,,Windows 10 Home,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,"Anti Glare Coating, Backlit Keyboard, HD Audio",,,,,,
Lenovo ThinkPad X1 Carbon Gen 12 4G LTE 14" WUXGA IPS Touch Screen Ultra 7 155U 32GB 1TB SSD AI Boost WiFi 6E Windows 11 Pro Laptop,"$2,019.00",https://www.amazon.com.au/Lenovo-ThinkPad-Carbon-Screen-Windows/dp/B0DKNF8MK1/ref=sr_1_512,,,,,,,Lenovo,,Intel Core Ultra 7,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,ThinkPad X1 Carbon Gen 12,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,,,,14,,,,,"AI Boost Technology, Wi-Fi 6E",,,,,,
"Dell Inspiron 15 3000 Personal Laptop 2024 15.6” FHD 1920 x 1080 Display Touchscreen, AMD Ryzen 7 7730U AMD Radeon Graphics 16GB DDR4 512GB SSD Wi-Fi 5 Bluetooth 5 720p HD Camera Windows 11 Home",$906.43,https://www.amazon.com.au/Inspiron-Personal-Touchscreen-Graphics-Bluetooth/dp/B0DPZP5MLR/ref=sr_1_513,,,,,,,DELL,,AMD Ryzen 7,,Carbon Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Inspiron 15 3000,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,"Anti Glare Coating, HD Audio, Memory Card Slot, Numeric Keypad",,,,,,
Samsung Chromebook Go (WiFi) Laptop | Anti-Glare 11.6 Inch HD LED Display with 180° Hinge| Intel Celeron N4500 | 4 GB RAM | 64 GB eMMC| Chrome OS | Silver | Memory Card Slot,$411.70,https://www.amazon.com.au/Samsung-Galaxy-Chromebook-Celeron-Storage/dp/B0BTZ5GJ45/ref=sr_1_514,,,,,,,Samsung,,Celeron,,Silver,,,,,,,,,,,,,,,,,,Intel® UHD Graphics,,,,,,64 GB,,,,,,,,,,,,Samsung Galaxy Chromebook Go,,,,,Chrome OS,,,,,,,,,,,,4 GB,,,,,,11.6 Inches,,,,,"Studio mode with AI noise cancelling, auto framing, and background effects",,,,,,
"ASUS 2023 Vivobook 14 Laptop, 14” FHD (1920 x 1080) Display, Intel Core i5-1235U CPU, Intel Iris X? Graphics, 8GB RAM, 256GB SSD, Windows 11 Home, Quiet Blue, F1404ZA-AS51",$820.44,https://www.amazon.com.au/ASUS-VivoBook-F1404ZA-NK301W-i5-1235U-DDR4-SDRAM/dp/B0BZQP8S4K/ref=sr_1_515,,,,,,,ASUS,,Core i5,,Quiet Blue,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,Vivobook 14,,,,,Windows,,,,,,,,,,,,8 GB,,,,,,14 Inches,,,,,Backlit Keyboard,,,,,,
"HP Envy Business Laptop 2023, 17.3"" FHD IPS Touchscreen, Intel i7-13700H 14-Core, Iris Xe Graphics, 32GB DDR4 1TB SSD, Backlit Keyboard, Thunderbolt 4 Wi-Fi 6E Card Reader, Win11 Home, COU 32GB USB","$2,371.13",https://www.amazon.com.au/HP-Business-Touchscreen-i7-13700H-Thunderbolt/dp/B0CXDRYGC1/ref=sr_1_517,,,,,,,HP,,Core i7 Family,,Mineral silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,HP Envy 17-CR100,,,,,Windows 11 Home,,,,,,,,,,,,32 GB,,,,,,17.3 Inches,,,,,"Backlit Keyboard, HD Audio, Memory Card Slot, Numeric Keypad",,,,,,
"Gaming Laptop, Magnetic Camera Business Laptop 5000mAh 16GB 15.6 Inch Gaming (16G+1T AU Plug)",$368.00,https://www.amazon.com.au/Gaming-Laptop-Magnetic-Business-5000mAh/dp/B0CQHW73QC/ref=sr_1_518,,,,,,,DAUZ,,,4.2 GHz,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,1 TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16 GB,,,1080p,,,15.6 Inches,,,,,"Memory Card Slot, Numeric Keypad",,,,,,
"ASUS Vivobook 17X Business Laptop 2024, 17.3"" FHD IPS, Intel i9-13900H 14-Core, Iris Xe Graphics, 16GB DDR4 1TB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 6E, Win11 Pro, COU 32GB USB","$2,391.87",https://www.amazon.com.au/ASUS-Vivobook-Business-i9-13900H-Fingerprint/dp/B0DFWP3L88/ref=sr_1_519,,,,,,,ASUS,,Intel Core i9,,Transparent Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,ASUS Vivobook 17X K3704VA,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,17.3 Inches,,,,,"Anti Glare Coating, Backlit Keyboard, Fingerprint Reader, HD Audio, Numeric Keypad",,,,,,
"HP 14-fq0032ms Laptop for Business and Student, 14"" LED Touchscreen, AMD Ryzen 3 3250U Processor(up to 3.5 GHz), 8GB RAM, 128GB SSD, Webcam, WiFi, Ethernet, HDMI, USB-A&C, Win10",$387.10,https://www.amazon.com.au/HP-14-fq0032ms-Business-Touchscreen-Processor/dp/B08QHH5BZR/ref=sr_1_521,,,,,,,HP,,Ryzen 3,,Natural silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,128 GB,,,,,,,,,,,,??HP 14-fq0032ms,,,,,Windows 10 Home,,,,,,,,,,,,8 GB,,,,,,14 Inches,,,,,touchscreen,,,,,,
"Lenovo ThinkBook 16 G6 16"" FHD+ Laptop Computer, AMD 8-Core Ryzen 7 7730U (Beat i7-1360P), 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.3, Type-C 3.2, Fingerprint Reader, Windows 11 Pro, AZ-XUT","$1,408.15",https://www.amazon.com.au/Lenovo-ThinkBook-16-G6-Fingerprint/dp/B0DKXBZPJK/ref=sr_1_522,,,,,,,Lenovo,,Ryzen 7,,Arctic Grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,ThinkBook,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,,,,16 Inches,,,,,HD Audio,,,,,,
HP EliteBook 840 G10 9F0R4PT 14" WUXGA Core i5-1335U 16G 256GB SSD W11P 3Y OnSite Warranty,"$1,799.00",https://www.amazon.com.au/HP-EliteBook-9F0R4PT-i5-1335U-Warranty/dp/B0D93LJZ1L/ref=sr_1_523,,,,,,,HP,,Intel Core i5,4.6 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,256 GB,,,,,,,,,,,,EliteBook 840 G10,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
Lenovo ThinkPad T14s Gen 6-2024 - Premium Laptop - Wi-Fi 7-14" WUXGA IPS Display - 32GB Memory - 1TB SSD Storage - Snapdragon® X Elite - Black,"$3,569.05",https://www.amazon.com.au/Lenovo-ThinkPad-T14s-Gen-6-2024/dp/B0D6YLBBZL/ref=sr_1_524,,,,,,,Lenovo,,Snapdragon,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,ThinkPad T14s G6,,,,,Windows 10 Pro,,,,,,,,,,,,32 GB,,,,,,14 Inches,,,,,Anti Glare Coating,,,,,,
Microsoft Surface Laptop Studio 2 14.4" Touchscreen Convertible (Floating Slider) 2 in 1 Notebook - Intel Core i7 13th Gen i7-13700H - Intel Evo Platform - 16 GB - 512 GB SSD,$48.99,https://www.amazon.com.au/Microsoft-Surface-Touchscreen-i7-13800H-Platinum/dp/B0CMZKZ1KF/ref=sr_1_525,,,,,,,Microsoft,,Core i7,,Grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Surface,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14.4 Inches,,,,,touchscreen,,,,,,
"2020 MacBook Pro with 1.4GHz Intel Core i5 (13-inch, 8GB RAM, 512GB SSD) Space Gray (Renewed)",$749.00,https://www.amazon.com.au/MacBook-1-4GHz-Intel-13-inch-Renewed/dp/B0DYG9XTTR/ref=sr_1_526,,,,,,,Apple,,Core i5,1.4 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,512 GB,,,,,,,,,,,,MacBook Pro,,,,,MacOs Sonoma,,,,,,,,,,,,8 GB,,,,,,13,,,,,,,,,,,
"16in Dual Screen Laptop, 13600mAh Battery Dual Screen Laptop Computer Support Dual Graphics Cards for Reading for Windows 11 (AU Plug)","$3,368.04",https://www.amazon.com.au/13600mAh-Battery-Computer-Support-Graphics/dp/B0C4G7JCJ4/ref=sr_1_527,,,,,,,Jaerb,,Core i7,2.3 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,1 TB,,,,,,,,,,,,,,,,,Windows 11,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,"Numeric Keypad, touchscreen",,,,,,
Lenovo ThinkPad E14 Gen 6 21M3000PUS 14" Notebook - WUXGA - AMD Ryzen 7 7735U - 16 GB - 512 GB SSD - English Keyboard - Black,"$1,408.15",https://www.amazon.com.au/Lenovo-ThinkPad-E14-21M3000PUS-Notebook/dp/B0D6YTV5NF/ref=sr_1_530,,,,,,,Lenovo,,Ryzen 7,,Black,,,,,,,,,,,,,,,,,,Radeon 680M Graphics,,,,,,512 GB,,,,,,,,,,,,ThinkPad E14 Gen 6,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,"Anti Glare Coating, Low Blue Light",,,,,,
"HP Pavilion 15 Laptop, Intel 10-Core i7-1255U, 15.6"" FHD IPS Touchscreen, NVIDIA GeForce MX550 Graphics, 16GB DDR4 1TB SSD, Backlit Keyboard, Wi-Fi 6, Win11 Pro",$569.99,https://www.amazon.com.au/HP-Pavilion-i7-1255U-Touchscreen-Graphics/dp/B0D2VTSWTF/ref=sr_1_531,,,,,,,HP,,Core i7 Family,,Fog Blue,,,,,,,,,,,,,,,,,,Dedicated,,,,,,1 TB,,,,,,,,,,,,Pavilion 15T,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,"Anti Glare Coating, Backlit Keyboard, HD Audio, Numeric Keypad",,,,,,
"HP 17 inch Business Laptop, Intel 10-Core i7-1255U, 17.3"" HD+ Touchscreen, Intel Iris Xe Graphics, 32GB DDR4 1TB SSD, Backlit Keyboard w/Numpad, Type-C, Wi-Fi 6, Win10 Home","$2,103.34",https://www.amazon.com.au/HP-Business-i7-1255U-Touchscreen-Graphics/dp/B0D2VTNDX4/ref=sr_1_532,,,,,,,HP,,Core i7 Family,,Natural Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,17T-CN200,,,,,Windows 10 Home,,,,,,,,,,,,32 GB,,,,,,17.3 Inches,,,,,"Anti Glare Coating, Backlit Keyboard, HD Audio, Numeric Keypad",,,,,,
"2020_Lenovo IdeaPad 3 15.6"" HD Laptop PC, Intel 10th Gen Core i3-1005G1 CPU, 8GB DDR4 RAM, 256GB SSD, Camera, WiFi, Bluetooth (10th Gen Core i3-1005G1 CPU)",$601.41,https://www.amazon.com.au/2020_Lenovo-IdeaPad-Laptop-i3-1005G1-Bluetooth/dp/B08CVGJH81/ref=sr_1_533,,,,,,,Lenovo,,Pentium,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,Lenovo,,,,,Windows 10,,,,,,,,,,,,8 GB,,,,,,15.6 Inches,,,,,Anti Glare Coating,,,,,,
Lenovo P14s Gen 5 14.5" WUXGA IPS Ultra 7 155H 32GB RAM 1TB SSD NVIDIA RTX 500 Ada Generation AI Boost WiFi 6E Windows 11 Pro Laptop,"$1,639.00",https://www.amazon.com.au/Lenovo-NVIDIA-Generation-Windows-Laptop/dp/B0F6MZFNZP/ref=sr_1_534,,,,,,,Lenovo,,Intel Core Ultra 7,4.8 GHz,,,,,,,,,,,,,,,,,,,Dedicated,,,,,SSD,1 TB,,,,,,,,,,,,ThinkPad P14s Gen 5,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,,,,14.5 Inches,,,,,,,,,,,
Lenovo - IdeaPad 1 14" Laptop - AMD A6-Series - 4GB Memory - AMD Radeon R4-64GB eMMC Flash Memory - Platinum Gray - 81VS009GUS,$319.99,https://www.amazon.com.au/Lenovo-IdeaPad-A6-Platinum-81VS009GUS/dp/B08L5FQTSB/ref=sr_1_535,,,,,,,Lenovo,,A-Series,,Platinum Gray,,,,,,,,,,,,,,,,,,Integrated,,,,,,64 GB,,,,,,,,,,,,IdeaPad 1,,,,,Windows 10 S,,,,,,,,,,,,4 GB,,,,,,14 Inches,,,,,"Built-in Media Reader, HDMI Output",,,,,,
"HP Latest ProBook 445 G9 Business Laptop (14"" FHD Touchscreen, 32GB RAM, 1TB SSD, AMD Ryzen 7 5825U (> Intel i7-1165G7)) FP, IR Webcam, Ethernet, Wolf Pro Security, Win 11 Pro w/Copilot, Silver","$1,600.27",https://www.amazon.com.au/HP-ProBook-445-Touchscreen-Fingerprint/dp/B0CNR84FVH/ref=sr_1_537,,,,,,,HP,,Ryzen 7,,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,ProBook 445 G9,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,,,,14 Inches,,,,,"Anti Glare Coating, Fingerprint Reader, HD Audio, Support Stylus, Touchscreen",,,,,,
